GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/16/2014 2:13:58 PM;8/16/2014 2:47:54 PM;X-am 7000;ARAA0092;1;PERSONAL-ID;2.02W;;1.00
GASTYPE;;Isobutene;ch4;NH3;NO;O2;
UNITNAME;;ppm;%LEL;ppm;ppm;Vol%;
VAL;8/16/2014 2:18:51 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:18:52 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:18:53 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:18:54 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:18:55 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:18:56 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:18:57 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:18:58 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:18:59 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:00 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:01 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:02 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:03 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:04 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:05 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:06 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:07 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:08 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:09 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:10 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:11 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:12 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:13 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:14 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:15 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:16 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:17 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:18 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:19 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:20 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:21 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:22 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:23 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:24 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:25 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:26 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:27 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:28 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:29 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:30 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:31 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:32 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:33 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:34 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:35 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:36 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:37 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:38 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:39 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:40 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:41 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:42 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:43 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:44 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:45 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:46 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:47 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:48 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:19:49 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:50 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:51 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:52 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:53 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:54 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:55 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:56 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:57 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:58 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:19:59 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:00 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:01 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:02 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:03 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:04 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:05 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:06 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:07 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:08 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:09 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:10 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:11 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:12 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:13 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:14 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:15 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:16 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:17 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:18 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:19 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:20 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:21 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:22 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:23 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:24 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:25 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:26 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:27 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:28 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:29 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:30 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:31 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:32 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:33 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:34 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:35 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:36 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:37 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:38 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:39 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:40 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:41 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:42 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:43 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:44 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:45 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:46 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:47 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:48 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:49 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:50 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:51 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:52 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:20:53 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:20:54 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:20:55 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:20:56 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:20:57 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:20:58 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:20:59 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:00 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:01 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:02 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:03 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:04 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:05 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:06 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:07 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:08 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:09 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:10 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:11 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:12 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:13 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:14 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:15 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:16 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:17 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:18 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:19 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:20 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:21 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:22 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:23 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:24 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:25 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:26 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:27 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:28 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:29 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:30 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:31 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:32 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:33 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:34 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:35 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:36 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:37 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:38 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:39 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:40 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:41 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:42 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:43 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:44 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:45 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:46 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:47 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:48 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:49 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:50 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:51 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:52 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:53 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:21:54 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:55 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:56 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:57 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:58 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:21:59 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:00 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:01 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:02 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:03 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:04 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:05 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:06 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:07 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:08 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:09 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:10 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:11 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:12 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:13 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:14 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:15 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:16 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:17 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:18 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:19 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:20 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:21 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:22 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:23 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:24 PM;NEG;0.000;NEG;0.000;21.20;
VAL;8/16/2014 2:22:25 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:26 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:27 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:28 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:29 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:30 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:31 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:32 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:33 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:34 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:35 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:36 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:37 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:38 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:39 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:40 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:41 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:42 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:43 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:44 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:45 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:46 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:47 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:48 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:49 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:50 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:51 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:52 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:53 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:54 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:55 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:56 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:57 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:58 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:22:59 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:00 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:01 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:02 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:03 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:04 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:05 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:06 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:07 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:08 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:09 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:10 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:11 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:12 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:13 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:14 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:15 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:16 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:17 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:18 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:19 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:20 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:21 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:22 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:23 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:24 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:25 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:26 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:27 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:28 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:29 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:30 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:31 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:32 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:33 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:34 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:35 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:36 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:37 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:38 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:39 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:40 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:41 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:42 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:43 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:44 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:45 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:46 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:47 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:48 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:49 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:50 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:51 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:52 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:53 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:54 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:55 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:56 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:57 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:58 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:23:59 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:00 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:01 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:02 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:03 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:04 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:05 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:06 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:07 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:08 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:09 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:10 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:11 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:12 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:13 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:14 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:15 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:16 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:17 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:18 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:19 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:20 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:21 PM;NEG;0.000;NEG;0.000;21.10;
VAL;8/16/2014 2:24:22 PM;NEG;0.000;NEG;0.000;21.10;
