GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/20/2014 11:13:50 AM;8/20/2014 12:55:41 PM;X-am 7000;ARAA0092;1;PERSONAL-ID;2.02W;;1.00
GASTYPE;;Isobutene;ch4;NH3;NO;O2;
UNITNAME;;ppm;%LEL;ppm;ppm;Vol%;
VAL;8/20/2014 11:18:43 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:45 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:46 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:47 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:55 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:56 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:57 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:58 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:18:59 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:00 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:01 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:09 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:10 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:11 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:20 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:21 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:22 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:23 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:24 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:25 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:26 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:27 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:28 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:29 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:30 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:31 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:32 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:33 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:34 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:35 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:36 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:37 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:38 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:39 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:40 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:41 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:42 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:43 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:45 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:46 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:47 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:55 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:56 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:57 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:58 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:19:59 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:00 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:01 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:09 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:10 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:11 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:20 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:21 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:22 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:23 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:24 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:25 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:26 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:27 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:28 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:29 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:30 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:31 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:32 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:33 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:34 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:35 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:36 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:37 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:38 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:39 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:40 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:41 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:42 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:43 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:45 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:46 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:47 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:55 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:56 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:57 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:58 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:20:59 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:00 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:01 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:09 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:10 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:11 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:20 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:21 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:22 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:23 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:24 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:25 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:21:26 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:21:27 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:28 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:29 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:30 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:31 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:32 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:33 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:34 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:35 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:36 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:37 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:38 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:39 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:40 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:41 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:42 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:43 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:45 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:46 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:47 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:55 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:56 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:57 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:58 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:21:59 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:00 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:01 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:09 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:10 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:11 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:18 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:19 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:20 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:21 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:22 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:23 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:24 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:25 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:26 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:27 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:22:28 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:29 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:30 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:31 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:32 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:33 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:34 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:35 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:36 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:37 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:38 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:39 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:40 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:41 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:42 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:43 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:45 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:46 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:47 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:55 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:56 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:57 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:58 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:22:59 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:00 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:01 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:02 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:03 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:04 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:05 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:06 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:07 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:08 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:09 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:10 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:11 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:12 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:13 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:14 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:15 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:16 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:17 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:18 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:19 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:20 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:21 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:22 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:23 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:24 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:25 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:26 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:27 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:28 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:29 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:30 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:31 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:32 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:33 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:34 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:35 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:36 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:37 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:38 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:39 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:40 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:41 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:42 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:43 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:44 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:45 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:46 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:47 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:48 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:49 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:50 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:51 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:52 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:53 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:54 AM;NEG;0.000;0.000;0.000;20.90;
VAL;8/20/2014 11:23:55 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:56 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:57 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:58 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:23:59 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:00 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:01 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:02 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:03 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:04 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:05 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:06 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:07 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:08 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:09 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:10 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:11 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:12 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:13 AM;NEG;0.000;NEG;0.000;20.90;
VAL;8/20/2014 11:24:14 AM;NEG;0.000;NEG;0.000;20.90;
