GASVISION_FILEVERSION;3;4.50
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
MEMO;;
DECIMALSEPARATOR;.
DATESEPARATOR;/
SHORTDATEFORMAT;M/d/yyyy
TIMESEPARATOR;:
TIMEAMSTRING;AM
TIMEPMSTRING;PM
LONGTIMEFORMAT;h:mm:ss AMPM
SESSION_HEADER;Peak;1;8/19/2014 12:20:29 PM;8/19/2014 2:01:04 PM;X-am 7000;ARAA0098;1;PERSONAL-ID;2.02W
GASTYPE;;CH4;CO2;CO;NH3;SO2;
UNITNAME;;Vol%;Vol%;ppm;ppm;ppm;
VAL;8/19/2014 1:43:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:43:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:44:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:45:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:46:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:47:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:04 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:05 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:06 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:07 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:08 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:09 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:10 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:11 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:12 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:13 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:14 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:15 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:16 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:17 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:18 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:19 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:20 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:21 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:22 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:23 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:24 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:25 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:26 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:27 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:28 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:29 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:30 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:31 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:32 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:33 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:34 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:35 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:36 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:37 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:38 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:39 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:40 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:41 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:42 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:43 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:44 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:45 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:46 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:47 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:48 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:49 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:50 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:51 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:52 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:53 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:54 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:55 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:56 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:57 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:58 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:48:59 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:49:00 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:49:01 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:49:02 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:49:03 PM;0.000;0.009;NEG;NEG;0.000;
VAL;8/19/2014 1:49:04 PM;0.000;0.009;NEG;NEG;0.000;
